scenario,latency_seconds,friction_bps,min_entry_price,max_entry_price,max_spread,period,signal_id,family,threshold_quantile,threshold,orientation,horizon,trades,games,pnl,mean_return,median_return,win_rate,max_drawdown,profit_factor,mean_fair_markout,median_weekly_score,mean_weekly_score,mean_weekly_pnl,positive_weeks,weeks
BASE_60S_25BPS,60,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,12,12,-1.9229702811030052,-0.016024752342525057,-0.46486559139784944,0.5,48.43586956521739,0.9680304192667829,0.04971168667931544,-6.674184782608695,-5.49324257027575,-0.4807425702757504,2,4
BASE_60S_25BPS,60,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,13,5,-7.0015909886936365,-0.05385839222072027,-0.05334745762711851,0.23076923076923078,7.1194481315507785,0.1874740160296426,-0.023885112300336558,-1.9054100790513826,-2.4055749757384683,-1.750397747173409,0,4
BASE_60S_25BPS,60,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,12,7,-13.210934804599496,-0.11009112337166248,-0.08728513356562134,0.3333333333333333,12.101026970498115,0.4125814840254816,-0.03231877995758735,-3.982862903225806,-4.569617162179185,-3.302733701149874,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l15_r10_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0808722506529674,1,settle,78,78,55.84358923504571,0.07159434517313552,-1.0,0.48717948717948717,69.4091669568605,1.1396089730876144,0.0341372183638056,-18.355549713304303,-8.13186904121938,11.168717847009145,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,0.7,0.1476416999738668,1,settle,78,78,46.84849498333136,0.06006217305555301,-1.0,0.44871794871794873,161.2186555582782,1.1089499883333287,0.015233396934444633,-19.398432843323143,-16.017221379178615,9.36969899666627,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0875126599862819,1,settle,78,78,101.00553059652931,0.1294942699955504,0.06954930221917177,0.5256410256410257,105.40639764075712,1.2729879205311603,0.04811098527685571,-5.086434071211549,-0.6329267018807115,20.20110611930586,4,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tnone,P11_V2_GRID,0.6,3.1930212085612006,1,settle,74,74,33.525960146659834,0.045305351549540254,-1.0,0.4594594594594595,67.46584299283231,1.0838149003666495,0.03156538964079122,-1.1872065180888676,-13.399677953520381,6.705192029331971,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tremaining_linear,P11_V2_GRID,0.6,0.15965106042806,1,settle,74,74,33.525960146659834,0.045305351549540254,-1.0,0.4594594594594595,67.46584299283231,1.0838149003666495,0.03156538964079122,-1.1872065180888676,-13.399677953520381,6.705192029331971,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_telapsed_sqrt,P11_V2_GRID,0.6,3.1828501141215737,1,settle,74,74,42.57573390231594,0.05753477554367013,-1.0,0.4594594594594595,67.46584299283231,1.10643933475579,0.032497965236690234,-0.16680575377331053,-11.589723202389157,8.515146780463192,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tp11_cosine,P11_V2_GRID,0.6,0.3221907791020931,1,settle,73,73,43.52596014665986,0.05962460294062987,-1.0,0.4657534246575342,67.46584299283231,1.1116050260170764,0.03673075921233919,-1.1872065180888676,-11.39967795352038,8.705192029331972,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,77,77,13.094939481314405,0.017006414910797914,0.16279069767441867,0.5974025974025974,101.10150060026788,1.0422417402623048,0.0096901670532803,-18.857818980023062,-15.913694582276108,2.618987896262881,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,78,78,133.36147927425264,0.17097625547981105,-0.4623655913978495,0.5,61.81818181818182,1.3419525109596222,0.08947912354359713,-38.120351253077345,4.537290394561003,26.67229585485054,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.0398489669697667,-1,30m,76,47,46.39509472247991,0.06104617726642094,0.0,0.4868421052631579,16.661627458691136,1.5874625808500293,0.023303164760886064,-0.577315537807678,4.075702203508955,9.279018944495983,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.0461950882524378,-1,30m,51,35,43.41352167993749,0.08512455231360293,0.03333333333333344,0.5490196078431373,28.299891372851086,1.656531722483333,0.02590262146605891,3.7804867885907694,3.8654121817701834,8.682704335987498,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l15_r10,DQ2_MARKET_HGB,0.95,0.0855382209696666,-1,5m,29,20,6.111419505684372,0.02107386036442888,-0.038961038961038974,0.3448275862068966,15.892588994389621,1.2449091139462107,-0.008846637364289906,0.20768067904263054,-0.7996653630775704,1.222283901136874,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l31_r20,DQ2_MARKET_HGB,0.7,0.0415017778949682,1,settle,69,69,4.584135770542488,0.006643675029771712,-1.0,0.43478260869565216,91.60411247367769,1.0117541942834423,0.0017127522370019384,9.487088107900654,-23.921522901632862,0.9168271541085005,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.628218750930896,-1,30m,199,69,34.277640765558246,0.01722494510832072,-0.0842105263157894,0.4371859296482412,103.29469445614178,1.0786378647448815,0.011685746150651807,11.900210295424781,-17.114640261682588,6.855528153111642,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_cumulative_epa,BASELINE,0.8,14.412759758532047,-1,30m,42,28,31.883107611816065,0.07591216098051438,-0.24814814814814817,0.3333333333333333,52.19674794982592,1.2256447328488445,0.020592452418735037,-17.620985603543744,-5.2230174805247644,6.3766215223632114,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_cumulative_epa,BASELINE,0.7,10.731233805418007,1,settle,53,53,41.95462644885248,0.07915967254500472,0.13636363636363646,0.7547169811320755,52.37087096873671,1.3227278957604036,0.02108022665473382,-0.6727170364334896,-1.1865801175835031,8.390925289770498,4,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_net_yards_007,BASELINE,0.9,7.385,-1,5m,32,14,9.64512700048327,0.0301410218765102,-0.010639501980758359,0.34375,9.012168308881519,1.5303031026463023,0.002391419214100148,-1.3428730057134042,0.9017126977303223,1.9290254000966542,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.6,0.3359957097075061,-1,settle,66,66,-58.22421482737354,-0.08821850731420233,0.06954930221917177,0.6363636363636364,111.78670221404755,0.7573991048859434,-0.03336807598129561,-7.402026285873838,-29.15505676814309,-11.644842965474709,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_current_dq_cumulative,BASELINE,0.8,6.122135242000772,1,15m,46,29,-72.75678467658045,-0.15816692320995748,-0.3111111111111111,0.34782608695652173,77.52261633947093,0.5776669074127658,-0.011047852133262691,-26.37521008403362,-26.255914646702216,-14.551356935316088,1,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,15m,13,9,-6.218666961476744,-0.047835899703667265,-0.010526315789473717,0.46153846153846156,6.02547799582155,0.26561234496375113,-0.022536686701701374,-1.1467564693371157,-1.6875506276915317,-1.2437333922953488,0,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,30m,40,29,-10.21930066463415,-0.02554825166158537,0.011108622620380815,0.525,27.085168548318904,0.7604825134643092,-0.005277345810588248,-3.021177832353968,-4.98138955832815,-2.0438601329268296,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,5m,20,10,-4.388664165641526,-0.02194332082820763,-0.011052760136785578,0.25,4.281137283921096,0.4268619950173898,-0.0005399249142260532,-1.0783445784137624,-1.350389274725474,-0.8777328331283052,0,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_net_yards_007,BASELINE,0.9,7.385,-1,30m,12,10,-8.1235465743609,-0.06769622145300751,-0.030792303338992688,0.5,11.919172253129426,0.5209141116472228,-0.03157998521212073,-0.6163912814373504,-2.743393004855996,-1.6247093148721803,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_current_dq_cumulative,BASELINE,0.85,6.962058824045694,1,30m,14,12,-7.989369454075333,-0.05706692467196668,-0.521978021978022,0.2857142857142857,41.035906250612136,0.8757212907144905,0.005596421078175754,-2.000000000000001,-6.60440569234687,-1.5978738908150667,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.5641421815391412,1,settle,74,74,212.40254927254517,0.2870304719899259,-1.0,0.4594594594594595,68.06606292992507,1.5310063731813628,0.06518099664136169,5.221525550472929,23.770843817551622,42.48050985450904,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_ensemble,DQ2_TWEAK_ENSEMBLE,0.85,1.5079970473606323,1,settle,74,74,184.36888191626826,0.24914713772468683,-1.0,0.4594594594594595,78.18021234640008,1.4609222047906707,0.05059394760612558,-25.987644312291888,17.152695404648735,36.87377638325365,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.6,0.4255413557822185,1,settle,76,76,53.76323169453032,0.07074109433490829,-1.0,0.4605263157894737,97.34177215189874,1.1311298334012934,0.021511874903732905,-84.92368615986052,-21.84973160683594,10.752646338906064,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.3042297086372814,-1,settle,46,46,75.10118416185303,0.16326344383011526,-1.0,0.2608695652173913,142.35655737704917,1.2208858357701557,-0.014784356643597703,-37.79078844652615,-13.616280974299832,15.020236832370603,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.8,0.9452602120503795,1,settle,74,74,118.18504612871861,0.15970952179556566,0.05823068309070545,0.5135135135135135,62.14149772263518,1.328291794801996,0.04081583773722777,-2.317429673401069,7.284993538866817,23.637009225743718,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.9,0.1955260315222922,-1,settle,67,67,194.4942280289762,0.2902898925805616,0.07526881720430101,0.5970149253731343,57.39697443922796,1.7203489926999123,0.05769809121924819,-6.933467119364124,22.11620882526976,38.89884560579525,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_market_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.85,1.1654701584764322,-1,30m,77,50,7.5156387619628156,0.009760569820730935,0.0,0.4805194805194805,36.61479336628816,1.0617024813048577,0.008088760124938,-19.154760064279273,-6.21670220105171,1.5031277523925648,2,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,78,78,63.8730420211607,0.08188851541174444,-1.0,0.44871794871794873,87.86981476955518,1.1485419581887457,0.014062737478764912,-12.248190820396932,-10.5751424753377,12.774608404232135,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,74,35,3.0246502431251474,0.00408736519341236,-0.01316017316017315,0.3783783783783784,11.04022966554234,1.1059132611356823,0.013230840754437067,1.2967872894802677,-1.4755000887542788,0.6049300486250291,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,76,53,15.576627102646889,0.020495561977166926,-0.2,0.3026315789473684,75.79208959020404,1.0749009358251118,-0.0074057572621747435,-0.4172082128092631,-11.05547887260958,3.1153254205293686,3,5
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l15_r10_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0808722506529674,1,settle,12,12,3.57038829571421,0.02975323579761846,0.19552914544425581,0.5833333333333334,27.559115179252476,1.0714077659142844,0.08854605291127056,-6.630434782608696,-2.857402926071446,0.8925970739285538,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,0.7,0.1476416999738668,1,settle,12,12,-4.442679564552291,-0.0370223297046024,-0.4623655913978495,0.5,45.10297482837529,0.9259553405907953,0.029266295344394743,-6.630434782608696,-6.1106698911380715,-1.110669891138071,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0875126599862819,1,settle,12,12,-31.214850663753424,-0.26012375553127853,-1.0,0.4166666666666667,45.10297482837529,0.5540735619463797,-0.060992602514387206,-13.055937917689068,-12.803712665938356,-7.803712665938356,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tnone,P11_V2_GRID,0.6,3.1930212085612006,1,settle,12,12,-51.71113453896683,-0.4309261211580569,-1.0,0.3333333333333333,51.71113453896683,0.35361081826291463,-0.07695416448198372,-20.855567269483416,-19.177783634741708,-12.927783634741708,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tremaining_linear,P11_V2_GRID,0.6,0.15965106042806,1,settle,12,12,-51.71113453896683,-0.4309261211580569,-1.0,0.3333333333333333,51.71113453896683,0.35361081826291463,-0.07695416448198372,-20.855567269483416,-19.177783634741708,-12.927783634741708,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_telapsed_sqrt,P11_V2_GRID,0.6,3.1828501141215737,1,settle,12,12,-51.30297127366071,-0.4275247606138392,-1.0,0.3333333333333333,51.71113453896683,0.3587128590792411,-0.0769243260995127,-20.651485636830355,-19.07574281841518,-12.825742818415177,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tp11_cosine,P11_V2_GRID,0.6,0.3221907791020931,1,settle,12,12,-51.71113453896683,-0.4309261211580569,-1.0,0.3333333333333333,51.71113453896683,0.35361081826291463,-0.07675002938118712,-20.855567269483416,-19.177783634741708,-12.927783634741708,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,12,12,35.00786441289873,0.2917322034408228,0.4389233954451347,0.75,10.0,2.1669288137632914,0.17744049016316274,9.460181525398916,7.501966103224683,8.751966103224683,3,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,12,12,-0.6926089363745476,-0.005771741136454567,-0.4623655913978495,0.5,28.26086956521739,0.9884565177270909,0.05518941208094269,-6.630434782608696,-6.423152234093637,-0.1731522340936369,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.0398489669697667,-1,30m,7,6,-1.7164085622950784,-0.024520122318501123,-0.023255813953488413,0.42857142857142855,2.291666666666666,0.7898188601590885,0.0046650189139693975,0.07602862254025067,-0.7155604739071029,-0.4291021405737696,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.0461950882524378,-1,30m,4,4,-6.818162393162391,-0.17045405982905978,-0.17013888888888884,0.25,3.402777777777777,0.053398202260524025,-0.06656351799747709,0.0,-2.12988782051282,-1.7045405982905977,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l15_r10,DQ2_MARKET_HGB,0.95,0.0855382209696666,-1,5m,0,0,0.0,,,,0.0,,,0.0,0.0,0.0,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l31_r20,DQ2_MARKET_HGB,0.7,0.0415017778949682,1,settle,12,12,19.195465204679763,0.1599622100389981,0.47425249169435213,0.5833333333333334,39.14132379248659,1.3839093040935952,0.11097871843519025,-7.884615384615385,1.0488663011699417,4.798866301169942,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.628218750930896,-1,30m,36,12,-7.22463387668806,-0.02006842743524462,0.0,0.4722222222222222,29.20542367512492,0.8599736029859879,0.0016492704682024195,-1.6164296487825904,-6.103604622006018,-1.8061584691720163,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_cumulative_epa,BASELINE,0.8,14.412759758532047,-1,30m,8,5,-15.695767195767196,-0.19619708994708995,-0.09722222222222221,0.5,12.981481481481481,0.3853724230809074,-0.019906200432767068,-1.321428571428572,-6.171626984126984,-3.9239417989417995,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_cumulative_epa,BASELINE,0.7,10.731233805418007,1,settle,9,9,6.7789941501856905,0.07532215722428545,0.2987012987012987,0.7777777777777778,10.0,1.3389497075092842,0.045919662371095064,2.824675324675326,1.6947485375464226,1.6947485375464226,3,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_net_yards_007,BASELINE,0.9,7.385,-1,5m,9,3,-1.2624344552106281,-0.014027049502340313,0.0,0.3333333333333333,2.535965166655614,0.5240127444246205,0.00026190166957747635,0.0,-0.41636991258630823,-0.31560861380265703,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.6,0.3359957097075061,-1,settle,10,10,5.388327639648171,0.053883276396481695,0.17054580100721373,0.7,20.0,1.1796109213216057,0.030393758325540848,-0.9646992081691994,0.09708190991204291,1.3470819099120428,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_current_dq_cumulative,BASELINE,0.8,6.122135242000772,1,15m,7,3,-27.088980463980462,-0.3869854351997209,-0.2857142857142857,0.0,24.86675824175824,0.0,-0.02123928036719776,-5.111111111111111,-8.880589896214897,-6.772245115995116,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,15m,9,2,-6.691633486949787,-0.07435148318833096,-0.01098901098901095,0.2222222222222222,7.46182603508682,0.10321770361778111,-0.05348270302028256,0.0,-2.5639699594566325,-1.6729083717374464,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,30m,8,3,-11.323982541899472,-0.1415497817737434,-0.0543478260869566,0.25,12.156306482568434,0.10063518256286139,-0.10593802649372414,-1.5719950705480636,-3.921429468183982,-2.830995635474868,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,5m,14,2,-1.0909193239343806,-0.007792280885245576,0.0,0.2857142857142857,1.6512278793341006,0.4531128741409448,0.0027944092902233353,0.0,-0.49366819962128794,-0.27272983098359516,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_net_yards_007,BASELINE,0.9,7.385,-1,30m,3,2,-1.9838725347323423,-0.06612908449107809,-0.033333333333333326,0.3333333333333333,0.33333333333333304,0.16927708392661,-0.032698210353026926,0.0,-0.4959681336830856,-0.4959681336830856,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_current_dq_cumulative,BASELINE,0.85,6.962058824045694,1,30m,4,2,-9.70405982905983,-0.24260149572649575,-0.1581196581196581,0.5,15.259615384615385,0.3640691731428971,-0.015816467748406712,0.0,-4.333466880341881,-2.4260149572649574,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.5641421815391412,1,settle,12,12,14.664358047454456,0.12220298372878713,-1.0,0.4166666666666667,40.0,1.2094908292493494,0.030335330009891904,6.627906976744187,-0.08391048813638502,3.666089511863615,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_ensemble,DQ2_TWEAK_ENSEMBLE,0.85,1.5079970473606323,1,settle,12,12,-6.85232547125131,-0.05710271226042759,-1.0,0.3333333333333333,48.26086956521739,0.9143459316093587,-0.03978056740081323,-6.630434782608696,-6.713081367812826,-1.7130813678128267,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.6,0.4255413557822185,1,settle,12,12,-39.542159295479976,-0.3295179941289998,-1.0,0.4166666666666667,41.30686517783292,0.43511201006457184,-0.07374658464542398,-16.666666666666664,-17.385539823869994,-9.885539823869994,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.3042297086372814,-1,settle,7,7,-16.00280504908836,-0.22861150070126227,-1.0,0.2857142857142857,38.26086956521739,0.6799438990182328,-0.05628644515575217,-11.370967741935482,-9.00070126227209,-4.00070126227209,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.8,0.9452602120503795,1,settle,12,12,-37.904601208073274,-0.31587167673394395,-1.0,0.3333333333333333,45.07462686567165,0.5261924848990841,-0.1250084967212579,-7.537313432835822,-14.476150302018318,-9.476150302018318,1,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.9,0.1955260315222922,-1,settle,11,11,24.490895032877287,0.22264450029888447,0.33333333333333326,0.6363636363636364,20.0,1.6122723758219322,0.055721555114440637,9.079378221337091,2.3727237582193217,6.122723758219322,3,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_market_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.85,1.1654701584764322,-1,30m,12,8,-21.808868656773143,-0.18174057213977624,-0.2355510752688172,0.4166666666666667,19.529291091481298,0.22368828625582604,-0.06313482536163433,-3.402407754846778,-7.589211883961781,-5.452217164193285,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,12,12,-1.6229702811030151,-0.013524752342525112,-0.4623655913978495,0.5,48.26086956521739,0.9729504953149498,0.04971168667931544,-6.630434782608696,-5.405742570275752,-0.40574257027575245,2,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,13,5,-6.6765909886936345,-0.051358392220720264,-0.05084745762711851,0.23076923076923078,6.819448131550777,0.20203927544465095,-0.023885112300336558,-1.8616600790513824,-2.296199975738468,-1.6691477471734086,0,4
ZERO_FEE,60,0.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,12,7,-12.9109348045995,-0.10759112337166248,-0.08478513356562134,0.3333333333333333,11.851026970498117,0.4207698104934296,-0.03231877995758735,-3.951612903225806,-4.472742162179186,-3.227733701149875,1,4
FEE_50BPS,60,50.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l15_r10_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0808722506529674,1,settle,78,78,51.94358923504577,0.0665943451731356,-1.005,0.48717948717948717,70.50916695686047,1.1292129085448899,0.0341372183638056,-19.405549713304282,-9.116869041219365,10.388717847009152,3,5
