period,signal_id,family,threshold_quantile,threshold,orientation,horizon,trades,games,pnl,mean_return,median_return,win_rate,max_drawdown,profit_factor,mean_fair_markout,median_weekly_score,mean_weekly_score,mean_weekly_pnl,positive_weeks,weeks
REG_WEEKS_14_18_CONFIRMATION,prior_sq_adjustment_ewm5,PRIOR_SQ_EPA,0.95,0.12450323027065234,-1,settle,58,58,-73.5578046307395,-0.12682380108748198,-1.0025,0.46551724137931033,107.34381883405322,0.7633084880355904,-0.018096259330645924,-39.92509434044977,-31.175876923017352,-14.7115609261479,2,5
REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,77,77,11.169939481314444,0.014506414910797957,0.16029069767441867,0.5974025974025974,101.65150060026787,1.0359422073246385,0.0096901670532803,-19.307818980023058,-16.371194582276104,2.233987896262886,2,5
REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,78,78,131.41147927425268,0.16847625547981115,-0.46486559139784944,0.5,62.018181818181816,1.336112230383664,0.08947912354359713,-38.67035125307733,4.042290394561013,26.282295854850542,2,5
REG_WEEKS_14_18_CONFIRMATION,p11_cvw1_k8_c0.07_tnone,P11_V2_GRID,0.8,6.461312744980569,1,settle,31,31,-137.624665117209,-0.44395053263615786,-1.0025,0.12903225806451613,148.82466511720907,0.4915501427275923,-0.10450298602729848,-18.874999999999993,-50.582433023441794,-27.524933023441793,2,5
REG_WEEKS_14_18_CONFIRMATION,dq2_winprob_market_plus_dq_c0.01,DQ2_WINPROB_RESIDUAL,0.85,0.2627589195044886,1,15m,60,31,-75.88779591366938,-0.12647965985611562,-0.33583333333333326,0.25,141.06252142272803,0.6122310315587325,0.0017346480230788332,-27.34970827536617,-30.442834002898984,-15.17755918273387,2,5
REG_WEEKS_14_18_CONFIRMATION,recent_net_yards_ewm20,RECENCY_BASELINE,0.85,4.206843700240692,-1,30m,151,73,-74.38942104302603,-0.04926451724703712,-0.1241216216216216,0.33112582781456956,146.08892093430688,0.7860496279898932,-0.013468947901875465,-48.436199612980985,-38.05124127656436,-14.87788420860521,2,5
REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.03984896696976675,-1,30m,76,47,44.49509472247992,0.058546177266420946,-0.0025,0.4868421052631579,17.146739121222126,1.5565337063329165,0.023303164760886064,-1.1398155378076753,3.6371910372558545,8.899018944495984,3,5
REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.04619508825243781,-1,30m,51,35,42.13852167993749,0.08262455231360297,0.030833333333333438,0.5490196078431373,28.735003035382086,1.6317567285156833,0.02590262146605891,3.355486788590772,3.5569010155170835,8.427704335987501,3,5
REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l15_r10_cum_margin,DQ2_EPA_HGB,0.8,6.993124323442498,-1,30m,77,44,-47.506821787831534,-0.06169717115302803,-0.2752272727272727,0.2597402597402597,93.33557977286522,0.8234134351218236,-0.02331099246105098,-8.164373894663832,-28.74563580239599,-9.501364357566313,3,5
REG_WEEKS_14_18_CONFIRMATION,recent_net_yards_ewm10,RECENCY_BASELINE,0.9,6.37787415176415,-1,30m,153,74,-43.08378461626276,-0.028159336350498512,-0.10697761194029859,0.3333333333333333,121.52492967073624,0.8791619846441967,-0.012504972747154366,-50.76862062915129,-32.08593798810904,-8.616756923252554,1,5
